label,input_ids,attention_mask
0,"tensor([  101,  1026,  5310,  1028,  1045,  2064,  1005,  1056,  2425,  2017,
         1010,  3904,  1997,  2014,  2267,  6775, 27545,  2657,  2055,  2014,
         2030,  2464,  2014,  1999,  1016,  2420,  1010,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1])"
0,"tensor([  101,  1026,  5310,  1028,  2821,  1012,  1012,  1012,  1045,  2245,
         1012,  1012,  1012,  2017,  2113,  1010,  2008,  2057,  2052,  1012,
         1012,  1012,  2017,  1010,  2113,  1012,  1012,  1012,  2196, 23356,
         1012,  1012,  1012,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([ 101, 2339, 2003, 1996, 2160, 2061, 3147,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  1026,  5310,  1028,  5292,  2099,  2059,  2129,  1029,  2057,
         2064,  1005,  1056,  2054,  3736,  9397,  2066,  1037,  5795,  2632,
         2094,  1056,  2213,  2099,  2860, 25416, 21898,  2153,   999,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1])"
0,"tensor([ 101, 2021, 1045, 2001, 3835, 2035, 2154,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101, 16995,  9489,  1006,  4966,  1011, 17083,  2128,  3669,  3726,
         1017,  1997,  1996,  4602,  9489,  1997,  2381, 21572,  8566,  6593,
         2592,  2319, 19387,  2015,  3325, 10424,  1012,  1012,  1012,  1026,
        24471,  2140,  1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([ 101, 2339, 2572, 1045, 2145, 5305,  102])","tensor([1, 1, 1, 1, 1, 1, 1])"
0,"tensor([ 101, 1045, 4299, 1045, 2071, 2377, 2019, 6602,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  1026,  5310,  1028, 20934,  3489,  2061, 13344,  3070,  1056,
         2361, 17710,  5332,  8569, 15714,  2078, 16137,  2080,  9152,  1046,
         2232,  2006, 10474,  1010,  2002,  2860,  5369,  2860,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1])"
0,"tensor([  101,  1026,  5310,  1028,  1045,  2113,  4283,  1012,  1001,  2136,
         3669, 20974,  5004,  5149,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  1045,  3335,  2108,  2012,  1996,  2998, 20228, 10288,  2035,
         1996,  2051,   999,  1045,  2293,  2008,  2173,  1012,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  2852, 21272,  8795,  1006, 13611,  1999,  2034,  2301,  4748,
        24677,  1010,  2044,  5255,  1996,  6116,  2368, 21695,  1998,  1996,
         2852, 21272,  5011,  1010,  1996,  1012,  1012,  1012,  1026, 24471,
         2140,  1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  1026,  5310,  1028,  1999, 10733, 12570,  2007,  2122, 27571,
         3619,   999,  1045, 18353,  3335,  9317,  1005,  1055,  2007,  2068,
         2213,  1026,  1017,  1026,  1017,  1026, 24471,  2140,  1028,  9981,
         1024,  1002, 19337,  4939, 23771, 20069,  5104, 10790,  2475,  2140,
         1058,  3654,  1998, 18833,  1016,  3417,  1999,  1013,  2041, 24888,
         2213,  6942,  1006,  2304,  1007,  1006,  3167,  7588,  2007, 19337,
         4939,  1005,  1055,  4397,  2417,  2063,  1012,  1012,  1012,  1026,
        24471,  2140,  1028, 19337,  4939, 23771, 20069,  5104, 10790,  2475,
         2140,  1058,  3654,  1998, 18833,  1016,  3417,  1999,  1013,  2041,
        24888,  2213,  6942,  1006,  2304,  1007,  1006,  3167,  7588,  2007,
        19337,  4939,  1005,  1055,  4397,  2417,  2063,  1012,  1012,  1012,
         1026, 24471,  2140,  1028,  3198,  1996,  6232,  1029,  2115,  1026,
         5310,  1028,  2833,  2666,  1053,  2015,  4660, 10507,  1024,  1026,
         5310,  1028,  1026,  5310,  1028,  1026,  5310,  1028,  1006,  1009,
         1017,  2500,  1026, 24471,  2140,  1028, 19387,  1026,  5310,  1028,
         1026,  1011,  1011,  1011,  1996,  2613,  1026,  1011,  1035,  1035,
         1011,  1007,  1028,  1001,  5795,  1012,  1011,  1011,  8866,   999,
          999,   999,  1026,  5310,  1028,  8909,  2243,  1010,  8840,  2140,
         5292,  3270,  1045,  2657,  2009,  2001,  4689,  1006,  1006,  1006,
         1026,  5310,  1028,  8909,  2243,  1010,  8840,  2140,  5292,  3270,
         1045,  2657,  2009,  2001,  4689,  1006,  1006,  1006,  2025,  2438,
         3637,  2025,  2438,  3637,  2025,  2438,  3637,  2025,  2438,  3637,
         1026,  5310,  1028,  2008,  1005,  1055,  2204,  2009,  2097,  2393,
          999,  2017,  2064,  2102,  3335,  2009,  2017,  1005,  2222,  8246,
         1996,  2878,  2518,  1026,  5310,  1028, 29408,  2175,  2022,  2869,
        19190,  1010,  2178,  3836,  2272,  1998,  6570,  2149,  1010,  2021,
         2002, 11586,  2102,  6570,  2149,  2505, 18313,  2051,  2069,  1045,
         2657,  2021,  1045,  2572,  2004, 12774,  2004,  2412,   999,  2079,
         2017,  2145,  2031,  2115,  4966,  1005,  1055,  1026,  5310,  1028,
        21360, 28029, 19272,  2003,  1037,  6841,   999,  2028,  2154,  1004,
         1045,  2435,  2039,  1012, 25850,  2226,  2903,  4966,  1006,  2712,
        11108,  1007,  1006,  4966,  1996,  2516,  1997,  2023,  2265,  2003,
         2170,  2903,  2023,  2003,  1037,  2265,  2055,  1996,  6359,  1012,
         1012,  1012,  1026, 24471,  2140,  1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1])"
0,"tensor([  101,  2161,  9599,  1997,  5913,  4713,  1999,  2019, 17850,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  2205,  2919,  1012,  1012,  1045,  3565, 10587,  3422,  1996,
        14936,  1012,  1012,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  1026,  5310,  1028,  2008,  1005,  1055,  1037, 27263,  1997,
         2115,  2197,  7250,  2465,  2077,  2017,  2175,  2000,  2267,  1012,
         1012,  1012,  1001,  6069, 15630,  6508,  3560,  5358, 10875,  2102,
        28394,  2102,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([ 101, 1026, 5310, 1028, 4462, 3385, 3382, 2038, 2625, 4599, 2182, 1012,
        2021, 2002, 1005, 2222, 2022, 2182, 2006, 2258, 2484, 1011, 2654, 1012,
        2339, 2123, 1005, 1056, 1057, 4364, 2272, 2000, 6629, 1006, 2272, 2182,
        3531,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  1026,  5310,  1028,  1026,  5310,  1028,  2021,  2106,  2017,
         2130,  2113,  2055,  1996, 12241, 19585,  2072,  1010,  6289,  5714,
         3736,  1998,  9587, 28132,  2077,  2095,  1023,  1029,  1013,  8840,
        13669,  2175,  2185,  3499,  2033,  7929,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([ 101, 1026, 5310, 1028, 9779, 2860, 2008, 1005, 1055, 2054, 2017, 2031,
        1029,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  2079,  2017,  2412,  2131,  2009,  2043,  2017,  3335,  2619,
         2061,  2172,  2115,  2540, 13403,  1060, 11636,  2080,  1026,  5310,
         1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  2434,  4979,  2521, 11705, 12973,  2275,  1006,  3756, 18740,
         2028,  1997,  1996,  2088,  1005,  1055,  2190, 18740,  2399,  1010,
         4979,  2521, 11705,  2003,  1037,  4569,  1010,  1012,  1012,  1012,
         1026, 24471,  2140,  1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  2434,  4979,  2521, 11705, 12973,  2275,  1006,  3756, 18740,
         2028,  1997,  1996,  2088,  1005,  1055,  2190, 18740,  2399,  1010,
         4979,  2521, 11705,  2003,  1037,  4569,  1010,  1012,  1012,  1012,
         1026, 24471,  2140,  1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  2005,  1996,  2034,  2051,  1999,  2026,  2166,  1045,  2064,
         2360,  2008,  3347,  2050,  2292,  2033,  2091,  1001,  5796,  4226,
         4609, 20464, 12083,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([ 101, 1045, 1005, 1049, 3374, 2021, 2007, 5639, 6187, 7100, 1999, 4721,
        1026, 5310, 1028, 2024, 2183, 2000, 2131, 3908, 1012, 3347, 3540, 2000,
        2663, 2011, 1016,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1])"
0,"tensor([  101,  1026,  5310,  1028,  2074,  6603,  1010,  2073,  2106,  2017,
         2131,  2008,  2553,  2013,  1029,  1024,  1051,  1998,  2009,  1005,
         1055, 16721,  2015,  2524,  2000,  2424,  3492, 18059,  1017,  5620,
         3572,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101, 21392,  1011, 16776,  1005,  1055, 17408,  1001,  1015,  1011,
         3692,  1015,  1998,  1016,  1006,  4966,  2996,  1024,  3746,  4024,
         2713,  3058,  1024,  5641,  1013,  5840,  1013,  2289,  1026, 24471,
         2140,  1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([ 101, 2061, 2919, 2012, 2023, 8154, 1005, 1055, 2208,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  1026,  5310,  1028,  2061,  1045,  2272,  2000,  2026,  2282,
         1998,  2049, 12809,  1012,  1012,  1012,  2023,  3313,  4241, 19510,
         1998,  8768,  2488,  3013,  2009,  1001, 12858,  1001,  5635, 15501,
         1029,  1012,  3374,  1012,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  4511,  3221,  8909, 22073,  1006,  4003,  9255,  2122, 25634,
        10245,  1011,  2006, 15281,  2292,  2115,  4113,  6709,  2010,  2030,
         2014,  2219,  7872,  8059,  1043,  1012,  1012,  1012,  1026, 24471,
         2140,  1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  4511,  3221,  8909, 22073,  1006,  4003,  9255,  2122, 25634,
        10245,  1011,  2006, 15281,  2292,  2115,  4113,  6709,  2010,  2030,
         2014,  2219,  7872,  8059,  1043,  1012,  1012,  1012,  1026, 24471,
         2140,  1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  4511,  3221,  8909, 22073,  1006,  4003,  9255,  2122, 25634,
        10245,  1011,  2006, 15281,  2292,  2115,  4113,  6709,  2010,  2030,
         2014,  2219,  7872,  8059,  1043,  1012,  1012,  1012,  1026, 24471,
         2140,  1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101, 17012,  1010,  3347,  3540,  2000,  2663,  1017,  1011,  1015,
         1045,  2228,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  1026,  5310,  1028,  3531,  4299,  2033,  6735,  1045,  2031,
         2026,  2394, 11360,  2651,   999,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  1026,  5310,  1028,  1026,  5310,  1028,  1045,  2165,  4620,
         2013,  1037, 20325,  1005,  1055, 28667, 11667,  1006,  1006,  1006,
         1013,  3314, 18532, 17822,  5649, 28533, 21166,  2075,  8551, 24140,
         4381,  1013,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  4875,  5645,  5169,  1005,  1055,  2350,  1020,  1006,  4966,
         1016,  4966,  2275,  2006,  4875,  5645,  1998, 23219,  4475,  2013,
         2327, 12468,   999,  2412,  1012,  1012,  1012,  1026, 24471,  2140,
         1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  4875,  5645,  5169,  1005,  1055,  2350,  1020,  1006,  4966,
         1016,  4966,  2275,  2006,  4875,  5645,  1998, 23219,  4475,  2013,
         2327, 12468,   999,  2412,  1012,  1012,  1012,  1026, 24471,  2140,
         1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101, 19387,  1026,  5310,  1028,  5294, 19739,  2094,  6735,  1016,
         4830,  2879,  2480, 14134,  4710,  2292,  2203,  4748, 26005,  3372,
         2161,  2006,  6289, 18377,  2061,  9421,  1045,  2064,  2102,  2377,
        15223,  1012,  1012,  1012,  1026, 24471,  2140,  1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101, 12256,  3527,  1008,  8115,  1006,  2739, 12256,  3527,  1008,
         8115,  1015,  1012,  1014,  5080,  1024, 16380, 25249,  2069,  4696,
         1024,  2739,  3976,  1024,  2489,  1010,  2544,  1024,  1015,  1012,
         1014,  1006, 11943,  1007,  6412,  1024,  1012,  1012,  1012,  1026,
        24471,  2140,  1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  2893,  1037,  6721,  3793,  3038,  1000,  4931,  2001,  5962,
         2000,  2745,  4027,  2081,  2033,  2228,  1997,  2017,  3246,  2017,
         1005,  2128,  7929,  1000, 21461,  2015,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1])"
0,"tensor([  101,  7570,  2912,  2100,  2023,  2154,  2003,  2635,  1996, 10872,
         5667,  2505,  2842, 10587,  4148,  1029,  2012,  4911,  2391,  2157,
         2085,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  6046,  6218,  2005,  9330,  1041,  2891,  2753,  2094,  1010,
         2871,  2094,  1010,  2382,  2094,  1004,  2322,  2094,  1006, 17531,
         1011,  4868,  2487,  2050,  5622,  1011, 10163, 10274,  1996,  3819,
         6110,  6218,  2005,  1996,  1012,  1012,  1012,  1026, 24471,  2140,
         1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  1045,  1005,  2222,  2031,  2000, 12403,  2213,  2026,  2158,
         2574,  1012,  1045,  2514,  2066,  1037,  9202,  6513,  2522,  2480,
         1045,  4033,  1005,  1056,  2664,  1998,  2002,  1005,  1055,  2589,
         2009,  3807,  1012,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([ 101, 1045, 2228, 1045, 2439, 2028, 1997, 2026, 7635,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  1026,  5310,  1028,  2002,  6639,  2044,  1996,  2674,  2009,
         2001, 27724,  2075,  1026,  1032,  1017,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  1026,  5310,  1028,  1045,  2031,  2028, 20917,  2187,  2026,
         3566,  2015,  3566,  1012,  1045,  2469,  3335,  2026, 20917,  1998,
         4299,  1045,  2018,  2062,  2051,  2007,  2026, 14246,  2050,  1012,
         3335,  2068,   999,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  2023,  4633,  2003,  2061, 11861,  2075,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  8408,  2312, 10218,  5898,  8722,  1006, 26278,  8408,  2312,
        10218,  5898,  8722,  1012,  5761, 15471,  1013,  1016,  1000,  1060,
         6205,  1013,  1016,  1000,  1060,  4868,  1012,  1012,  1012,  1026,
        24471,  2140,  1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  8408,  2312, 10218,  5898,  8722,  1006, 26278,  8408,  2312,
        10218,  5898,  8722,  1012,  5761, 15471,  1013,  1016,  1000,  1060,
         6205,  1013,  1016,  1000,  1060,  4868,  1012,  1012,  1012,  1026,
        24471,  2140,  1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  3531, 11839,  2005,  2014,  1998,  2014,  2155,  1999,  7795,
         2076,  2023,  2051,  1012,  2027,  2442,  2022,  1999,  2061,  2172,
         5213,  8038, 10958,  2497,  1012,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1])"
0,"tensor([  101,  1026,  5310,  1028,  1019,  2243,  1045,  2071,  5390,  1045,
         1005,  1049,  2061, 29439,   999,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([ 101, 1026, 5310, 1028, 1026, 5310, 1028, 8840, 2140, 1997, 2607, 1010,
        2045, 2001, 2015, 2062, 2111, 2074, 2053, 2282,  102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  6575,  2039,  2118,  2015,  1999,  1037,  3075,  2096,  5983,
         1037, 14580,  7852,  2158,  1012,  1012,  1012,  1045,  2342,  2000,
         6065,  3635,  2021,  1045,  2064,  2102,  4025,  2000,  2644,  5983,
          102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101,  2023, 19739, 12190,  2003, 19330, 21547,  2480,  2125,  4179,
         1061,  6583,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101, 12418, 16021,  8197,  4948, 25108, 14255,  6137, 15678, 11899,
        14905,  3638,  8223, 12200,  1006,  1037,  1011,  6627,  4435, 11899,
        14905,  7473, 18613, 17371,  6444,  2061,  1011, 11737,  2213,  2005,
        12418, 16021,  8197,  4948,  1012,  1012,  1012,  1026, 24471,  2140,
         1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101, 12418, 16021,  8197,  4948, 25108, 14255,  6137, 15678, 11899,
        14905,  3638,  8223, 12200,  1006,  1037,  1011,  6627,  4435, 11899,
        14905,  7473, 18613, 17371,  6444,  2061,  1011, 11737,  2213,  2005,
        12418, 16021,  8197,  4948,  1012,  1012,  1012,  1026, 24471,  2140,
         1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101, 12418, 16021,  8197,  4948, 25108, 14255,  6137, 15678, 11899,
        14905,  3638,  8223, 12200,  1006,  1037,  1011,  6627,  4435, 11899,
        14905,  7473, 18613, 17371,  6444,  2061,  1011, 11737,  2213,  2005,
        12418, 16021,  8197,  4948,  1012,  1012,  1012,  1026, 24471,  2140,
         1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
0,"tensor([  101, 12418, 16021,  8197,  4948, 25108, 14255,  6137, 15678, 11899,
        14905,  3638,  8223, 12200,  1006,  1037,  1011,  6627,  4435, 11899,
        14905,  7473, 18613, 17371,  6444,  2061,  1011, 11737,  2213,  2005,
        12418, 16021,  8197,  4948,  1012,  1012,  1012,  1026, 24471,  2140,
         1028,   102])","tensor([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
        1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])"
